Observation station,Year,Month,Day,Time [UTC],Air temperature [°C],Snow depth [cm],Horizontal visibility [m]
"Tampere Härmälä","2023","12","29","22:00","-4.4","29","24694"
"Tampere Härmälä","2023","12","29","22:10","-4.4","29","24017"
"Tampere Härmälä","2023","12","29","22:20","-4.5","29","23874"
"Tampere Härmälä","2023","12","29","22:30","-4.5","29","18797"
"Tampere Härmälä","2023","12","29","22:40","-4.5","29","15371"
"Tampere Härmälä","2023","12","29","22:50","-4.5","29","12802"
"Tampere Härmälä","2023","12","29","23:00","-4.6","29","11377"
"Tampere Härmälä","2023","12","29","23:10","-4.6","29","9806"
"Tampere Härmälä","2023","12","29","23:20","-4.6","29","8519"
"Tampere Härmälä","2023","12","29","23:30","-4.7","29","3849"
"Tampere Härmälä","2023","12","29","23:40","-4.6","29","5743"
"Tampere Härmälä","2023","12","29","23:50","-4.6","29","21673"
"Tampere Härmälä","2023","12","30","00:00","-4.5","29","47332"
"Tampere Härmälä","2023","12","30","00:10","-4.5","29","50000"
"Tampere Härmälä","2023","12","30","00:20","-4.5","29","50000"
"Tampere Härmälä","2023","12","30","00:30","-4.5","29","50000"
"Tampere Härmälä","2023","12","30","00:40","-4.6","29","50000"
"Tampere Härmälä","2023","12","30","00:50","-4.6","29","50000"
"Tampere Härmälä","2023","12","30","01:00","-4.7","29","35641"
"Tampere Härmälä","2023","12","30","01:10","-4.8","29","9306"
"Tampere Härmälä","2023","12","30","01:20","-5","29","4739"
"Tampere Härmälä","2023","12","30","01:30","-5.1","29","4176"
"Tampere Härmälä","2023","12","30","01:40","-5.1","29","3927"
"Tampere Härmälä","2023","12","30","01:50","-5.2","29","4142"
"Tampere Härmälä","2023","12","30","02:00","-5.2","29","3818"
"Tampere Härmälä","2023","12","30","02:10","-5.2","29","3446"
"Tampere Härmälä","2023","12","30","02:20","-5.2","29","4226"
"Tampere Härmälä","2023","12","30","02:30","-5.2","29","4311"
"Tampere Härmälä","2023","12","30","02:40","-5.1","29","3418"
"Tampere Härmälä","2023","12","30","02:50","-5.1","29","4022"
"Tampere Härmälä","2023","12","30","03:00","-5.1","29","4050"
"Tampere Härmälä","2023","12","30","03:10","-5.1","29","5108"
"Tampere Härmälä","2023","12","30","03:20","-5","29","5455"
"Tampere Härmälä","2023","12","30","03:30","-5","29","8551"
"Tampere Härmälä","2023","12","30","03:40","-5","29","5065"
"Tampere Härmälä","2023","12","30","03:50","-5","29","9667"
"Tampere Härmälä","2023","12","30","04:00","-5.1","29","7497"
"Tampere Härmälä","2023","12","30","04:10","-5.1","29","7437"
"Tampere Härmälä","2023","12","30","04:20","-5.2","29","7067"
"Tampere Härmälä","2023","12","30","04:30","-5.4","29","5619"
"Tampere Härmälä","2023","12","30","04:40","-5.5","29","7240"
"Tampere Härmälä","2023","12","30","04:50","-5.6","29","4740"
"Tampere Härmälä","2023","12","30","05:00","-5.8","29","4284"
"Tampere Härmälä","2023","12","30","05:10","-5.9","29","8741"
"Tampere Härmälä","2023","12","30","05:20","-5.8","29","18577"
"Tampere Härmälä","2023","12","30","05:30","-5.9","29","27057"
"Tampere Härmälä","2023","12","30","05:40","-6","29","36809"
"Tampere Härmälä","2023","12","30","05:50","-6.1","29","28255"
"Tampere Härmälä","2023","12","30","06:00","-6.1","29","17222"
"Tampere Härmälä","2023","12","30","06:10","-6.2","29","14270"
"Tampere Härmälä","2023","12","30","06:20","-6.2","29","37037"
"Tampere Härmälä","2023","12","30","06:30","-6.2","29","50000"
"Tampere Härmälä","2023","12","30","06:40","-6.3","29","50000"
"Tampere Härmälä","2023","12","30","06:50","-6.4","29","50000"
"Tampere Härmälä","2023","12","30","07:00","-6.5","29","48520"
"Tampere Härmälä","2023","12","30","07:10","-6.5","29","48688"
"Tampere Härmälä","2023","12","30","07:20","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","07:30","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","07:40","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","07:50","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","08:00","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","08:10","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","08:20","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","08:30","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","08:40","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","08:50","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","09:00","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","09:10","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","09:20","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","09:30","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","09:40","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","09:50","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","10:00","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","10:10","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","10:20","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","10:30","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","10:40","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","10:50","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","11:00","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","11:10","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","11:20","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","11:30","-6.6","29","50000"
"Tampere Härmälä","2023","12","30","11:40","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","11:50","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","12:00","-6.7","29","42469"
"Tampere Härmälä","2023","12","30","12:10","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","12:20","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","12:30","-6.7","29","50000"
"Tampere Härmälä","2023","12","30","12:40","-6.8","29","50000"
"Tampere Härmälä","2023","12","30","12:50","-6.8","29","48643"
"Tampere Härmälä","2023","12","30","13:00","-6.9","29","14560"
"Tampere Härmälä","2023","12","30","13:10","-6.9","29","10543"
"Tampere Härmälä","2023","12","30","13:20","-6.9","29","8742"
"Tampere Härmälä","2023","12","30","13:30","-7","29","7237"
"Tampere Härmälä","2023","12","30","13:40","-7","29","10137"
"Tampere Härmälä","2023","12","30","13:50","-7.1","29","11505"
"Tampere Härmälä","2023","12","30","14:00","-7.1","29","12865"
"Tampere Härmälä","2023","12","30","14:10","-7.1","29","15600"
"Tampere Härmälä","2023","12","30","14:20","-7.1","29","50000"
"Tampere Härmälä","2023","12","30","14:30","-7","29","50000"
"Tampere Härmälä","2023","12","30","14:40","-7","29","50000"
"Tampere Härmälä","2023","12","30","14:50","-7","29","50000"
"Tampere Härmälä","2023","12","30","15:00","-7","29","50000"
"Tampere Härmälä","2023","12","30","15:10","-7.1","29","50000"
"Tampere Härmälä","2023","12","30","15:20","-7.1","29","50000"
"Tampere Härmälä","2023","12","30","15:30","-7.2","29","50000"
"Tampere Härmälä","2023","12","30","15:40","-7.2","29","50000"
"Tampere Härmälä","2023","12","30","15:50","-7.2","29","50000"
"Tampere Härmälä","2023","12","30","16:00","-7.3","29","50000"
"Tampere Härmälä","2023","12","30","16:10","-7.3","29","50000"
"Tampere Härmälä","2023","12","30","16:20","-7.3","29","50000"
"Tampere Härmälä","2023","12","30","16:30","-7.4","29","50000"
"Tampere Härmälä","2023","12","30","16:40","-7.5","29","50000"
"Tampere Härmälä","2023","12","30","16:50","-7.5","29","50000"
"Tampere Härmälä","2023","12","30","17:00","-7.6","29","50000"
"Tampere Härmälä","2023","12","30","17:10","-7.8","29","50000"
"Tampere Härmälä","2023","12","30","17:20","-7.9","29","50000"
"Tampere Härmälä","2023","12","30","17:30","-8.1","29","50000"
"Tampere Härmälä","2023","12","30","17:40","-8.1","29","50000"
"Tampere Härmälä","2023","12","30","17:50","-8.2","29","50000"
"Tampere Härmälä","2023","12","30","18:00","-8.3","29","50000"
"Tampere Härmälä","2023","12","30","18:10","-8.4","29","50000"
"Tampere Härmälä","2023","12","30","18:20","-8.5","29","50000"
"Tampere Härmälä","2023","12","30","18:30","-8.7","29","50000"
"Tampere Härmälä","2023","12","30","18:40","-9.1","29","50000"
"Tampere Härmälä","2023","12","30","18:50","-9.6","29","50000"
"Tampere Härmälä","2023","12","30","19:00","-9.8","29","50000"
"Tampere Härmälä","2023","12","30","19:10","-10","29","50000"
"Tampere Härmälä","2023","12","30","19:20","-10","29","50000"
"Tampere Härmälä","2023","12","30","19:30","-10","29","50000"
"Tampere Härmälä","2023","12","30","19:40","-10","29","40450"
"Tampere Härmälä","2023","12","30","19:50","-9.9","29","50000"
"Tampere Härmälä","2023","12","30","20:00","-9.8","29","50000"
"Tampere Härmälä","2023","12","30","20:10","-9.9","29","50000"
"Tampere Härmälä","2023","12","30","20:20","-10.2","29","50000"
"Tampere Härmälä","2023","12","30","20:30","-10.4","29","50000"
"Tampere Härmälä","2023","12","30","20:40","-10.5","29","50000"
"Tampere Härmälä","2023","12","30","20:50","-10.6","29","50000"
"Tampere Härmälä","2023","12","30","21:00","-10.7","29","50000"
"Tampere Härmälä","2023","12","30","21:10","-10.9","29","50000"
"Tampere Härmälä","2023","12","30","21:20","-10.9","29","49924"
"Tampere Härmälä","2023","12","30","21:30","-11.2","29","50000"
"Tampere Härmälä","2023","12","30","21:40","-11.5","29","43737"
"Tampere Härmälä","2023","12","30","21:50","-11.9","29","50000"
"Tampere Härmälä","2023","12","30","22:00","-12.2","29","50000"
"Tampere Härmälä","2023","12","30","22:10","-12.3","29","50000"
"Tampere Härmälä","2023","12","30","22:20","-12.5","29","50000"
"Tampere Härmälä","2023","12","30","22:30","-12.7","29","50000"
"Tampere Härmälä","2023","12","30","22:40","-12.8","29","50000"
"Tampere Härmälä","2023","12","30","22:50","-13.1","29","50000"
"Tampere Härmälä","2023","12","30","23:00","-13.3","29","50000"
"Tampere Härmälä","2023","12","30","23:10","-13.3","29","50000"
"Tampere Härmälä","2023","12","30","23:20","-13.4","29","50000"
"Tampere Härmälä","2023","12","30","23:30","-13.5","29","50000"
"Tampere Härmälä","2023","12","30","23:40","-14.1","29","50000"
"Tampere Härmälä","2023","12","30","23:50","-14.5","29","50000"
"Tampere Härmälä","2023","12","31","00:00","-14.8","29","50000"
"Tampere Härmälä","2023","12","31","00:10","-15","29","40070"
"Tampere Härmälä","2023","12","31","00:20","-15.1","29","50000"
"Tampere Härmälä","2023","12","31","00:30","-15.1","29","50000"
"Tampere Härmälä","2023","12","31","00:40","-15.2","29","50000"
"Tampere Härmälä","2023","12","31","00:50","-15.4","29","50000"
"Tampere Härmälä","2023","12","31","01:00","-15.3","29","50000"
"Tampere Härmälä","2023","12","31","01:10","-15.3","29","47548"
"Tampere Härmälä","2023","12","31","01:20","-15.6","29","50000"
"Tampere Härmälä","2023","12","31","01:30","-15.5","29","50000"
"Tampere Härmälä","2023","12","31","01:40","-15.7","29","50000"
"Tampere Härmälä","2023","12","31","01:50","-16.1","28","50000"
"Tampere Härmälä","2023","12","31","02:00","-16.4","29","50000"
"Tampere Härmälä","2023","12","31","02:10","-16.4","29","50000"
"Tampere Härmälä","2023","12","31","02:20","-16.2","29","49298"
"Tampere Härmälä","2023","12","31","02:30","-16.3","29","49417"
"Tampere Härmälä","2023","12","31","02:40","-16","29","49118"
"Tampere Härmälä","2023","12","31","02:50","-16.1","29","50000"
"Tampere Härmälä","2023","12","31","03:00","-16.1","29","50000"
"Tampere Härmälä","2023","12","31","03:10","-16","29","50000"
"Tampere Härmälä","2023","12","31","03:20","-15.7","29","50000"
"Tampere Härmälä","2023","12","31","03:30","-15.9","29","41891"
"Tampere Härmälä","2023","12","31","03:40","-16","29","50000"
"Tampere Härmälä","2023","12","31","03:50","-16","29","27457"
"Tampere Härmälä","2023","12","31","04:00","-16.1","29","40492"
"Tampere Härmälä","2023","12","31","04:10","-16.2","29","50000"
"Tampere Härmälä","2023","12","31","04:20","-16.1","29","33259"
"Tampere Härmälä","2023","12","31","04:30","-16.5","28","48482"
"Tampere Härmälä","2023","12","31","04:40","-16.9","28","45025"
"Tampere Härmälä","2023","12","31","04:50","-16.8","29","42521"
"Tampere Härmälä","2023","12","31","05:00","-16.7","29","49789"
"Tampere Härmälä","2023","12","31","05:10","-16.6","29","39273"
"Tampere Härmälä","2023","12","31","05:20","-16.8","28","43346"
"Tampere Härmälä","2023","12","31","05:30","-17.2","28","20961"
"Tampere Härmälä","2023","12","31","05:40","-17.4","28","24516"
"Tampere Härmälä","2023","12","31","05:50","-17.8","29","45417"
"Tampere Härmälä","2023","12","31","06:00","-17.7","29","25113"
"Tampere Härmälä","2023","12","31","06:10","-18.1","28","26917"
"Tampere Härmälä","2023","12","31","06:20","-18.5","28","45742"
"Tampere Härmälä","2023","12","31","06:30","-18.6","29","22960"
"Tampere Härmälä","2023","12","31","06:40","-18.8","29","13533"
"Tampere Härmälä","2023","12","31","06:50","-18.8","28","13616"
"Tampere Härmälä","2023","12","31","07:00","-18.8","29","40905"
"Tampere Härmälä","2023","12","31","07:10","-18.7","29","45710"
"Tampere Härmälä","2023","12","31","07:20","-17.8","29","37905"
"Tampere Härmälä","2023","12","31","07:30","-18.2","28","29783"
"Tampere Härmälä","2023","12","31","07:40","-18.5","28","30894"
"Tampere Härmälä","2023","12","31","07:50","-18.5","28","30522"
"Tampere Härmälä","2023","12","31","08:00","-18.4","29","20268"
"Tampere Härmälä","2023","12","31","08:10","-18.5","28","19076"
"Tampere Härmälä","2023","12","31","08:20","-18.4","28","13487"
"Tampere Härmälä","2023","12","31","08:30","-18.6","28","12786"
"Tampere Härmälä","2023","12","31","08:40","-18.2","28","35007"
"Tampere Härmälä","2023","12","31","08:50","-17.8","29","30717"
"Tampere Härmälä","2023","12","31","09:00","-17.4","29","29871"
"Tampere Härmälä","2023","12","31","09:10","-16.5","29","50000"
"Tampere Härmälä","2023","12","31","09:20","-16","29","50000"
"Tampere Härmälä","2023","12","31","09:30","-16","29","28276"
"Tampere Härmälä","2023","12","31","09:40","-16","29","24986"
"Tampere Härmälä","2023","12","31","09:50","-16","28","35411"
"Tampere Härmälä","2023","12","31","10:00","-15.9","29","36628"
"Tampere Härmälä","2023","12","31","10:10","-15.9","29","43061"
"Tampere Härmälä","2023","12","31","10:20","-15.8","29","41816"
"Tampere Härmälä","2023","12","31","10:30","-15.7","29","35202"
"Tampere Härmälä","2023","12","31","10:40","-15.6","29","33182"
"Tampere Härmälä","2023","12","31","10:50","-15.5","29","33504"
"Tampere Härmälä","2023","12","31","11:00","-15.3","29","10692"
"Tampere Härmälä","2023","12","31","11:10","-15.2","29","50000"
"Tampere Härmälä","2023","12","31","11:20","-15.2","29","43877"
"Tampere Härmälä","2023","12","31","11:30","-15.2","29","34638"
"Tampere Härmälä","2023","12","31","11:40","-15.3","29","31425"
"Tampere Härmälä","2023","12","31","11:50","-15.3","28","30234"
"Tampere Härmälä","2023","12","31","12:00","-15.3","28","13532"
"Tampere Härmälä","2023","12","31","12:10","-15.5","28","16093"
"Tampere Härmälä","2023","12","31","12:20","-15.6","29","20889"
"Tampere Härmälä","2023","12","31","12:30","-15.7","28","30128"
"Tampere Härmälä","2023","12","31","12:40","-15.7","29","13096"
"Tampere Härmälä","2023","12","31","12:50","-15.5","29","43913"
"Tampere Härmälä","2023","12","31","13:00","-15.7","29","26811"
"Tampere Härmälä","2023","12","31","13:10","-15.9","28","14520"
"Tampere Härmälä","2023","12","31","13:20","-16.5","28","4301"
"Tampere Härmälä","2023","12","31","13:30","-16.9","28","5204"
"Tampere Härmälä","2023","12","31","13:40","-17.2","28","5424"
"Tampere Härmälä","2023","12","31","13:50","-17.3","28","7603"
"Tampere Härmälä","2023","12","31","14:00","-17.6","28","7801"
"Tampere Härmälä","2023","12","31","14:10","-17.7","28","11653"
"Tampere Härmälä","2023","12","31","14:20","-17.5","28","22371"
"Tampere Härmälä","2023","12","31","14:30","-17.6","28","19100"
"Tampere Härmälä","2023","12","31","14:40","-17.8","28","14165"
"Tampere Härmälä","2023","12","31","14:50","-17.9","28","10390"
"Tampere Härmälä","2023","12","31","15:00","-17.9","28","8918"
"Tampere Härmälä","2023","12","31","15:10","-18","28","5308"
"Tampere Härmälä","2023","12","31","15:20","-18.4","28","7068"
"Tampere Härmälä","2023","12","31","15:30","-18.5","28","10593"
"Tampere Härmälä","2023","12","31","15:40","-18.7","28","9046"
"Tampere Härmälä","2023","12","31","15:50","-18.8","28","11006"
"Tampere Härmälä","2023","12","31","16:00","-18.9","28","11854"
"Tampere Härmälä","2023","12","31","16:10","-18.8","28","11570"
"Tampere Härmälä","2023","12","31","16:20","-18.4","29","4538"
"Tampere Härmälä","2023","12","31","16:30","-17.9","29","3031"
"Tampere Härmälä","2023","12","31","16:40","-17.5","29","3698"
"Tampere Härmälä","2023","12","31","16:50","-16.4","29","6354"
"Tampere Härmälä","2023","12","31","17:00","-16","28","6833"
"Tampere Härmälä","2023","12","31","17:10","-16.3","28","4830"
